in s,C1 in V
2.0800E-08,-2.13758E-02
2.0900E-08,-2.27430E-02
2.1000E-08,-2.41102E-02
2.1100E-08,-2.54773E-02
2.1200E-08,-2.64539E-02
2.1300E-08,-2.74305E-02
2.1400E-08,-2.82117E-02
2.1500E-08,-2.89930E-02
2.1600E-08,-2.99695E-02
2.1700E-08,-3.09461E-02
2.1800E-08,-3.21180E-02
2.1900E-08,-3.30945E-02
2.2000E-08,-3.40711E-02
2.2100E-08,-3.48523E-02
2.2200E-08,-3.56336E-02
2.2300E-08,-3.62195E-02
2.2400E-08,-3.70008E-02
2.2500E-08,-3.77820E-02
2.2600E-08,-3.85633E-02
2.2700E-08,-3.93445E-02
2.2800E-08,-3.99305E-02
2.2900E-08,-4.03211E-02
2.3000E-08,-4.07117E-02
2.3100E-08,-4.11023E-02
2.3200E-08,-4.16883E-02
2.3300E-08,-4.22742E-02
2.3400E-08,-4.30555E-02
2.3500E-08,-4.36414E-02
2.3600E-08,-4.42273E-02
2.3700E-08,-4.46180E-02
2.3800E-08,-4.50086E-02
2.3900E-08,-4.52039E-02
2.4000E-08,-4.55945E-02
2.4100E-08,-4.61805E-02
2.4200E-08,-4.67664E-02
2.4300E-08,-4.71570E-02
2.4400E-08,-4.75477E-02
2.4500E-08,-4.77430E-02
2.4600E-08,-4.77430E-02
2.4700E-08,-4.77430E-02
2.4800E-08,-4.79383E-02
2.4900E-08,-4.83289E-02
2.5000E-08,-4.87195E-02
2.5100E-08,-4.93055E-02
2.5200E-08,-4.96961E-02
2.5300E-08,-5.00867E-02
2.5400E-08,-5.02820E-02
2.5500E-08,-5.02820E-02
2.5600E-08,-5.04773E-02
2.5700E-08,-5.06727E-02
2.5800E-08,-5.10633E-02
2.5900E-08,-5.14539E-02
2.6000E-08,-5.20398E-02
2.6100E-08,-5.24305E-02
2.6200E-08,-5.28211E-02
2.6300E-08,-5.32117E-02
2.6400E-08,-5.34070E-02
2.6500E-08,-5.36023E-02
2.6600E-08,-5.37977E-02
2.6700E-08,-5.39930E-02
2.6800E-08,-5.41883E-02
2.6900E-08,-5.43836E-02
2.7000E-08,-5.43836E-02
2.7100E-08,-5.41883E-02
2.7200E-08,-5.41883E-02
2.7300E-08,-5.41883E-02
2.7400E-08,-5.41883E-02
2.7500E-08,-5.41883E-02
2.7600E-08,-5.43836E-02
2.7700E-08,-5.47742E-02
2.7800E-08,-5.51648E-02
2.7900E-08,-5.55555E-02
2.8000E-08,-5.59461E-02
2.8100E-08,-5.63367E-02
2.8200E-08,-5.65320E-02
2.8300E-08,-5.65320E-02
2.8400E-08,-5.65320E-02
2.8500E-08,-5.65320E-02
2.8600E-08,-5.65320E-02
2.8700E-08,-5.67273E-02
2.8800E-08,-5.69227E-02
2.8900E-08,-5.73133E-02
2.9000E-08,-5.75086E-02
2.9100E-08,-5.78992E-02
2.9200E-08,-5.78992E-02
2.9300E-08,-5.78992E-02
2.9400E-08,-5.77039E-02
2.9500E-08,-5.75086E-02
2.9600E-08,-5.75086E-02
2.9700E-08,-5.77039E-02
2.9800E-08,-5.78992E-02
2.9900E-08,-5.82898E-02
3.0000E-08,-5.86805E-02
3.0100E-08,-5.88758E-02
3.0200E-08,-5.90711E-02
3.0300E-08,-5.90711E-02
3.0400E-08,-5.88758E-02
3.0500E-08,-5.88758E-02
3.0600E-08,-5.88758E-02
3.0700E-08,-5.88758E-02
3.0800E-08,-5.90711E-02
3.0900E-08,-5.92664E-02
3.1000E-08,-5.92664E-02
3.1100E-08,-5.92664E-02
3.1200E-08,-5.90711E-02
3.1300E-08,-5.86805E-02
3.1400E-08,-5.84852E-02
3.1500E-08,-5.82898E-02
3.1600E-08,-5.80945E-02
3.1700E-08,-5.80945E-02
3.1800E-08,-5.84852E-02
3.1900E-08,-5.86805E-02
3.2000E-08,-5.88758E-02
3.2100E-08,-5.90711E-02
3.2200E-08,-5.90711E-02
3.2300E-08,-5.90711E-02
3.2400E-08,-5.88758E-02
3.2500E-08,-5.86805E-02
3.2600E-08,-5.84852E-02
3.2700E-08,-5.82898E-02
3.2800E-08,-5.80945E-02
3.2900E-08,-5.78992E-02
3.3000E-08,-5.77039E-02
3.3100E-08,-5.73133E-02
3.3200E-08,-5.71180E-02
3.3300E-08,-5.69227E-02
3.3400E-08,-5.69227E-02
3.3500E-08,-5.69227E-02
3.3600E-08,-5.67273E-02
3.3700E-08,-5.65320E-02
3.3800E-08,-5.63367E-02
3.3900E-08,-5.59461E-02
3.4000E-08,-5.53602E-02
3.4100E-08,-5.49695E-02
3.4200E-08,-5.45789E-02
3.4300E-08,-5.43836E-02
3.4400E-08,-5.41883E-02
3.4500E-08,-5.41883E-02
3.4600E-08,-5.41883E-02
3.4700E-08,-5.39930E-02
3.4800E-08,-5.36023E-02
3.4900E-08,-5.30164E-02
3.5000E-08,-5.26258E-02
3.5100E-08,-5.20398E-02
3.5200E-08,-5.14539E-02
3.5300E-08,-5.10633E-02
3.5400E-08,-5.06727E-02
3.5500E-08,-5.02820E-02
3.5600E-08,-4.96961E-02
3.5700E-08,-4.89148E-02
3.5800E-08,-4.81336E-02
3.5900E-08,-4.69617E-02
3.6000E-08,-4.59852E-02
3.6100E-08,-4.50086E-02
3.6200E-08,-4.40320E-02
3.6300E-08,-4.30555E-02
3.6400E-08,-4.18836E-02
3.6500E-08,-4.07117E-02
3.6600E-08,-3.95398E-02
3.6700E-08,-3.81727E-02
3.6800E-08,-3.70008E-02
3.6900E-08,-3.58289E-02
3.7000E-08,-3.46570E-02
3.7100E-08,-3.34852E-02
3.7200E-08,-3.21180E-02
3.7300E-08,-3.05555E-02
3.7400E-08,-2.89930E-02
3.7500E-08,-2.72352E-02
3.7600E-08,-2.56727E-02
3.7700E-08,-2.43055E-02
3.7800E-08,-2.29383E-02
3.7900E-08,-2.15711E-02
3.8000E-08,-2.00086E-02
3.8100E-08,-1.84461E-02
3.8200E-08,-1.66883E-02
3.8300E-08,-1.49305E-02
3.8400E-08,-1.33680E-02
3.8500E-08,-1.18055E-02
3.8600E-08,-1.04383E-02
3.8700E-08,-9.07109E-03
3.8800E-08,-7.70391E-03
3.8900E-08,-6.33672E-03
3.9000E-08,-4.77422E-03
3.9100E-08,-3.40703E-03
3.9200E-08,-2.03984E-03
3.9300E-08,-6.72656E-04
3.9400E-08,6.94531E-04
3.9500E-08,2.06172E-03
3.9600E-08,3.81953E-03
3.9700E-08,5.57734E-03
3.9800E-08,7.53047E-03
3.9900E-08,9.48359E-03
4.0000E-08,1.10461E-02
4.0100E-08,1.26086E-02
4.0200E-08,1.37805E-02
4.0300E-08,1.51477E-02
4.0400E-08,1.67102E-02
4.0500E-08,1.82727E-02
4.0600E-08,2.00305E-02
4.0700E-08,2.17883E-02
4.0800E-08,2.31555E-02
4.0900E-08,2.43273E-02
4.1000E-08,2.54992E-02
4.1100E-08,2.64758E-02
4.1200E-08,2.76477E-02
4.1300E-08,2.90148E-02
4.1400E-08,3.03820E-02
4.1500E-08,3.17492E-02
4.1600E-08,3.29211E-02
4.1700E-08,3.38977E-02
4.1800E-08,3.48742E-02
4.1900E-08,3.58508E-02
4.2000E-08,3.68273E-02
4.2100E-08,3.79992E-02
4.2200E-08,3.93664E-02
4.2300E-08,4.05383E-02
4.2400E-08,4.15148E-02
4.2500E-08,4.22961E-02
4.2600E-08,4.26867E-02
4.2700E-08,4.30773E-02
4.2800E-08,4.36633E-02
4.2900E-08,4.44445E-02
4.3000E-08,4.54211E-02
4.3100E-08,4.63977E-02
4.3200E-08,4.73742E-02
4.3300E-08,4.81555E-02
4.3400E-08,4.85461E-02
4.3500E-08,4.89367E-02
4.3600E-08,4.91320E-02
4.3700E-08,4.95227E-02
4.3800E-08,4.99133E-02
4.3900E-08,5.04992E-02
4.4000E-08,5.10852E-02
4.4100E-08,5.14758E-02
4.4200E-08,5.18664E-02
4.4300E-08,5.22570E-02
4.4400E-08,5.24523E-02
4.4500E-08,5.28430E-02
4.4600E-08,5.34289E-02
4.4700E-08,5.38195E-02
4.4800E-08,5.44055E-02
4.4900E-08,5.47961E-02
4.5000E-08,5.49914E-02
4.5100E-08,5.51867E-02
4.5200E-08,5.51867E-02
4.5300E-08,5.51867E-02
4.5400E-08,5.53820E-02
4.5500E-08,5.57727E-02
4.5600E-08,5.61633E-02
4.5700E-08,5.67492E-02
4.5800E-08,5.71398E-02
4.5900E-08,5.75305E-02
4.6000E-08,5.79211E-02
4.6100E-08,5.81164E-02
4.6200E-08,5.83117E-02
4.6300E-08,5.83117E-02
4.6400E-08,5.81164E-02
4.6500E-08,5.79211E-02
4.6600E-08,5.79211E-02
4.6700E-08,5.79211E-02
4.6800E-08,5.81164E-02
4.6900E-08,5.85070E-02
4.7000E-08,5.90930E-02
4.7100E-08,5.96789E-02
4.7200E-08,6.02648E-02
4.7300E-08,6.08508E-02
4.7400E-08,6.12414E-02
4.7500E-08,6.16320E-02
4.7600E-08,6.18273E-02
4.7700E-08,6.20227E-02
4.7800E-08,6.20227E-02
4.7900E-08,6.18273E-02
4.8000E-08,6.18273E-02
4.8100E-08,6.18273E-02
4.8200E-08,6.20227E-02
4.8300E-08,6.24133E-02
4.8400E-08,6.28039E-02
4.8500E-08,6.33898E-02
4.8600E-08,6.37805E-02
4.8700E-08,6.39758E-02
4.8800E-08,6.39758E-02
4.8900E-08,6.37805E-02
4.9000E-08,6.35852E-02
4.9100E-08,6.35852E-02
4.9200E-08,6.35852E-02
4.9300E-08,6.37805E-02
4.9400E-08,6.41711E-02
4.9500E-08,6.47570E-02
4.9600E-08,6.49523E-02
4.9700E-08,6.51477E-02
4.9800E-08,6.51477E-02
4.9900E-08,6.51477E-02
5.0000E-08,6.53430E-02
5.0100E-08,6.55383E-02
5.0200E-08,6.59289E-02
5.0300E-08,6.63195E-02
5.0400E-08,6.65148E-02
5.0500E-08,6.65148E-02
5.0600E-08,6.65148E-02
5.0700E-08,6.63195E-02
5.0800E-08,6.63195E-02
5.0900E-08,6.63195E-02
5.1000E-08,6.65148E-02
5.1100E-08,6.65148E-02
5.1200E-08,6.65148E-02
5.1300E-08,6.63195E-02
5.1400E-08,6.63195E-02
5.1500E-08,6.61242E-02
5.1600E-08,6.61242E-02
5.1700E-08,6.63195E-02
5.1800E-08,6.67102E-02
5.1900E-08,6.69055E-02
5.2000E-08,6.71008E-02
5.2100E-08,6.71008E-02
5.2200E-08,6.69055E-02
5.2300E-08,6.67102E-02
5.2400E-08,6.65148E-02
5.2500E-08,6.63195E-02
5.2600E-08,6.63195E-02
5.2700E-08,6.61242E-02
5.2800E-08,6.59289E-02
5.2900E-08,6.57336E-02
5.3000E-08,6.53430E-02
5.3100E-08,6.51477E-02
5.3200E-08,6.49523E-02
5.3300E-08,6.49523E-02
5.3400E-08,6.51477E-02
5.3500E-08,6.51477E-02
5.3600E-08,6.51477E-02
5.3700E-08,6.49523E-02
5.3800E-08,6.43664E-02
5.3900E-08,6.39758E-02
5.4000E-08,6.33898E-02
5.4100E-08,6.29992E-02
5.4200E-08,6.29992E-02
5.4300E-08,6.28039E-02
5.4400E-08,6.26086E-02
5.4500E-08,6.24133E-02
5.4600E-08,6.18273E-02
5.4700E-08,6.12414E-02
5.4800E-08,6.06555E-02
5.4900E-08,6.00695E-02
5.5000E-08,5.96789E-02
5.5100E-08,5.92883E-02
5.5200E-08,5.88977E-02
5.5300E-08,5.83117E-02
5.5400E-08,5.77258E-02
5.5500E-08,5.67492E-02
5.5600E-08,5.55773E-02
5.5700E-08,5.44055E-02
5.5800E-08,5.32336E-02
5.5900E-08,5.20617E-02
5.6000E-08,5.10852E-02
5.6100E-08,5.01086E-02
5.6200E-08,4.91320E-02
5.6300E-08,4.79602E-02
5.6400E-08,4.67883E-02
5.6500E-08,4.56164E-02
5.6600E-08,4.42492E-02
5.6700E-08,4.28820E-02
5.6800E-08,4.15148E-02
5.6900E-08,4.01477E-02
5.7000E-08,3.85852E-02
5.7100E-08,3.72180E-02
5.7200E-08,3.54602E-02
5.7300E-08,3.37023E-02
5.7400E-08,3.21398E-02
5.7500E-08,3.03820E-02
5.7600E-08,2.88195E-02
5.7700E-08,2.74523E-02
5.7800E-08,2.58898E-02
5.7900E-08,2.45227E-02
5.8000E-08,2.29602E-02
5.8100E-08,2.12023E-02
5.8200E-08,1.94445E-02
5.8300E-08,1.74914E-02
5.8400E-08,1.55383E-02
5.8500E-08,1.37805E-02
5.8600E-08,1.22180E-02
5.8700E-08,1.08508E-02
5.8800E-08,9.48359E-03
5.8900E-08,8.11641E-03
5.9000E-08,6.74922E-03
5.9100E-08,4.99141E-03
5.9200E-08,3.03828E-03
5.9300E-08,8.89844E-04
5.9400E-08,-1.06328E-03
5.9500E-08,-3.01641E-03
5.9600E-08,-4.77422E-03
5.9700E-08,-6.33672E-03
5.9800E-08,-7.70391E-03
5.9900E-08,-9.07109E-03
